306,2014,4,22,8:10pm,Padres,Brewers
307,2014,4,22,8:40pm,Giants,Rockies
308,2014,4,22,10:05pm,Rangers,Athletics
309,2014,4,22,10:10pm,Astros,Mariners
310,2014,4,22,10:10pm,Phillies,Dodgers
311,2014,4,23,12:10pm,Marlins,Braves
312,2014,4,23,2:20pm,D-backs,Cubs
313,2014,4,23,3:10pm,Giants,Rockies
314,2014,4,23,3:35pm,Rangers,Athletics
315,2014,4,23,3:40pm,Astros,Mariners
316,2014,4,23,7:05pm,Angels,Nationals
317,2014,4,23,7:05pm,Reds,Pirates
318,2014,4,23,7:05pm,Royals,Indians
319,2014,4,23,7:07pm,Orioles,Blue Jays
320,2014,4,23,7:08pm,White Sox,Tigers
321,2014,4,23,7:10pm,Twins,Rays
322,2014,4,23,7:10pm,Yankees,Red Sox
323,2014,4,23,7:10pm,Cardinals,Mets
324,2014,4,23,8:10pm,Padres,Brewers
325,2014,4,23,10:10pm,Phillies,Dodgers
326,2014,4,24,12:05pm,Royals,Indians
327,2014,4,24,12:35pm,Reds,Pirates
328,2014,4,24,1:08pm,White Sox,Tigers
329,2014,4,24,1:10pm,Twins,Rays
330,2014,4,24,1:10pm,Cardinals,Mets
331,2014,4,24,2:20pm,D-backs,Cubs
332,2014,4,24,7:05pm,Padres,Nationals
333,2014,4,24,7:07pm,Orioles,Blue Jays
334,2014,4,24,7:10pm,Yankees,Red Sox
335,2014,4,24,8:10pm,Athletics,Astros
336,2014,4,24,10:10pm,Phillies,Dodgers
337,2014,4,25,7:05pm,Angels,Yankees
338,2014,4,25,7:05pm,Royals,Orioles
339,2014,4,25,7:05pm,Padres,Nationals
340,2014,4,25,7:07pm,Red Sox,Blue Jays
341,2014,4,25,7:10pm,Marlins,Mets
342,2014,4,25,7:35pm,Reds,Braves
343,2014,4,25,8:10pm,Cubs,Brewers
344,2014,4,25,8:10pm,Tigers,Twins
345,2014,4,25,8:10pm,Athletics,Astros
346,2014,4,25,8:10pm,Rays,White Sox
347,2014,4,25,8:15pm,Pirates,Cardinals
348,2014,4,25,9:40pm,Phillies,D-backs
349,2014,4,25,10:10pm,Rockies,Dodgers
350,2014,4,25,10:10pm,Rangers,Mariners
351,2014,4,25,10:15pm,Indians,Giants
352,2014,4,26,1:05pm,Angels,Yankees
353,2014,4,26,1:05pm,Padres,Nationals
354,2014,4,26,1:07pm,Red Sox,Blue Jays
355,2014,4,26,2:10pm,Tigers,Twins
356,2014,4,26,4:05pm,Indians,Giants
357,2014,4,26,4:05pm,Pirates,Cardinals
358,2014,4,26,7:05pm,Royals,Orioles
359,2014,4,26,7:10pm,Cubs,Brewers
360,2014,4,26,7:10pm,Reds,Braves
361,2014,4,26,7:10pm,Marlins,Mets
362,2014,4,26,7:10pm,Athletics,Astros
363,2014,4,26,7:10pm,Rays,White Sox
364,2014,4,26,8:10pm,Phillies,D-backs
365,2014,4,26,9:10pm,Rockies,Dodgers
366,2014,4,26,9:10pm,Rangers,Mariners
367,2014,4,27,1:07pm,Red Sox,Blue Jays
368,2014,4,27,1:10pm,Marlins,Mets
369,2014,4,27,1:35pm,Reds,Braves
370,2014,4,27,1:35pm,Royals,Orioles
371,2014,4,27,1:35pm,Padres,Nationals
372,2014,4,27,2:10pm,Cubs,Brewers
373,2014,4,27,2:10pm,Tigers,Twins
374,2014,4,27,2:10pm,Athletics,Astros
375,2014,4,27,2:10pm,Rays,White Sox
376,2014,4,27,2:15pm,Pirates,Cardinals
377,2014,4,27,4:05pm,Indians,Giants
378,2014,4,27,4:10pm,Rockies,Dodgers
379,2014,4,27,4:10pm,Phillies,D-backs
380,2014,4,27,4:10pm,Rangers,Mariners
381,2014,4,27,8:05pm,Angels,Yankees
382,2014,4,28,7:10pm,Cubs,Reds
383,2014,4,28,8:05pm,Athletics,Rangers
384,2014,4,28,8:10pm,Rays,White Sox
385,2014,4,28,8:15pm,Brewers,Cardinals
386,2014,4,28,9:40pm,Rockies,D-backs
387,2014,4,28,10:05pm,Indians,Angels
388,2014,4,28,10:15pm,Padres,Giants
389,2014,4,29,7:05pm,Mets,Phillies
390,2014,4,29,7:05pm,Pirates,Orioles
391,2014,4,29,7:05pm,Mariners,Yankees
392,2014,4,29,7:10pm,Braves,Marlins
393,2014,4,29,7:10pm,Cubs,Reds
394,2014,4,29,7:10pm,Rays,Red Sox
395,2014,4,29,8:05pm,Athletics,Rangers
396,2014,4,29,8:10pm,Tigers,White Sox
397,2014,4,29,8:10pm,Dodgers,Twins
398,2014,4,29,8:10pm,Blue Jays,Royals
399,2014,4,29,8:10pm,Nationals,Astros
400,2014,4,29,8:15pm,Brewers,Cardinals
401,2014,4,29,9:40pm,Rockies,D-backs
402,2014,4,29,10:05pm,Indians,Angels
403,2014,4,29,10:15pm,Padres,Giants
404,2014,4,30,1:45pm,Brewers,Cardinals
405,2014,4,30,2:10pm,Tigers,White Sox
406,2014,4,30,7:05pm,Indians,Angels
407,2014,4,30,7:05pm,Mets,Phillies
408,2014,4,30,7:05pm,Pirates,Orioles
409,2014,4,30,7:05pm,Mariners,Yankees
410,2014,4,30,7:10pm,Braves,Marlins
411,2014,4,30,7:10pm,Cubs,Reds
412,2014,4,30,7:10pm,Rays,Red Sox
413,2014,4,30,8:05pm,Athletics,Rangers
414,2014,4,30,8:10pm,Dodgers,Twins
415,2014,4,30,8:10pm,Blue Jays,Royals
416,2014,4,30,8:10pm,Nationals,Astros
417,2014,4,30,9:40pm,Rockies,D-backs
418,2014,4,30,10:15pm,Padres,Giants
419,2014,5,1,1:10pm,Dodgers,Twins
420,2014,5,1,7:05pm,Mariners,Yankees
421,2014,5,1,7:10pm,Braves,Marlins
422,2014,5,1,7:10pm,Brewers,Reds
423,2014,5,1,7:10pm,Rays,Red Sox
424,2014,5,1,8:10pm,Blue Jays,Royals
425,2014,5,1,8:40pm,Mets,Rockies
426,2014,5,2,2:20pm,Cardinals,Cubs
427,2014,5,2,7:05pm,White Sox,Indians
428,2014,5,2,7:05pm,Rays,Yankees
429,2014,5,2,7:05pm,Blue Jays,Pirates
430,2014,5,2,7:05pm,Nationals,Phillies
431,2014,5,2,7:10pm,Dodgers,Marlins
432,2014,5,2,7:10pm,Brewers,Reds
433,2014,5,2,7:10pm,Athletics,Red Sox
434,2014,5,2,7:35pm,Giants,Braves
435,2014,5,2,8:10pm,Orioles,Twins
436,2014,5,2,8:10pm,Tigers,Royals
437,2014,5,2,8:10pm,Mariners,Astros
438,2014,5,2,8:40pm,Mets,Rockies
439,2014,5,2,10:05pm,Rangers,Angels
440,2014,5,2,10:10pm,D-backs,Padres
441,2014,5,3,1:05pm,Cardinals,Cubs
442,2014,5,3,1:05pm,Rays,Yankees
